Unique ID;Player;Best Position;Age;Division;Salary;Transfer Value;Preferred Foot;Height;Starts;Minutes;Rating;Goals;xG-OP;xG;NP-xG/90;Penalties Taken;Penalties Scored;xG/shot;Free Kick Shots;Shots From Outside The Box Per 90 minutes;Goals From Outside The Box;Shots;Shots on Target;Headers Attempted;Headers Won;Key Headers per 90;Crosses Attempted;Crosses Completed;Open Play Crosses Attempted;Open Play Crosses Completed;Mistakes Leading to Goals;Distance;Sprints/90;Dribbles;Fouls Against;Off;Assists;xA;Chances Created per 90;Clear Cut Chances Created;Key Passes;Open Play Key Passes per 90;Passes Attempted;Passes Completed;PsP;Possession Lost per 90;Blk;Clearances;Interceptions;Key Tackles;Possession Won per 90;Pres A;Pres C;Shts Blckd;Tackled Completed;Tackles Attempted;Fouls Made;Yellow Cards;Red cards
2000299831;Kamil Lubowiecki;M (C);18;2. Liga;R$7.25K p/m;R$400K - R$3.75M;Right-Footed;1.76 m;41;3491;6.99;1;-0.41;1.41;0.0;0;0;0.0640909090909091;0;0.3;0;22;4;88;48;0.3;3;0;3;0;0;279.3km;5.8;2;22;2;4;5.53;0.2;8;19;0.5;1401;1145;127;4.4;13;26;52;0;10.4;134;28;6;55;65;24;0;0
2000410941;Federico Lucarini;M (C);24;MSL Senior 1st Division;N/A;R$ 0;Right-Footed;1.87 m;13;1170;6.62;0;-1.1;1.1;0.1;0;0;0.157142857142857;0;0.0;0;7;0;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;20;0;0;1.4;0.0;0;0;0.0;260;173;0;0.0;0;0;0;0;0.0;0;0;0;27;34;19;0;0
2000373338;Lucas;M (C);28;División Intermedia;R$4K p/m;R$400K - R$4M;Right-Footed;1.84 m;13;1170;8.23;0;-0.49;0.49;0.0;0;0;0.1225;0;0.0;0;4;0;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;15;0;2;2.02;0.0;0;0;0.0;260;190;0;0.0;0;0;0;0;0.0;0;0;0;30;37;17;0;0
2000150887;Lucas Black;M (C);26;Segunda Federación 3;R$36K p/m;R$0 - R$25K;Right-Footed;1.90 m;33;2466;6.41;4;0.41;3.59;0.1;0;0;0.156086956521739;0;0.2;0;23;11;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;22;0;1;1.44;0.2;6;1;0.0;20;12;0;15.0;0;0;0;0;10.8;0;0;0;0;0;7;7;0
2000132707;Lucas Buchecha;M (C);25;Brasileirão Série D;R$31K p/m;R$5K - R$60K;Right-Footed Only;1.75 m;17;1456;6.75;0;-1;1;0.1;0;0;0.0833333333333333;0;0.3;0;12;3;49;31;0.3;2;0;2;0;0;187.0km;8.8;5;9;0;3;3.53;0.2;4;16;1.0;733;650;51;6.4;7;19;46;0;14.2;102;22;6;16;17;12;4;1
19364339;Lucas Ramos;M (C);25;Brasileirão Série D;R$42K p/m;R$45K - R$450K;Right-Footed;1.73 m;22;2014;7.26;3;1.35;1.65;0.1;0;0;0.117857142857143;0;0.0;0;14;5;19;9;0.0;0;0;0;0;0;110.3km;4.6;0;29;0;3;2.13;0.0;0;12;0.2;743;628;31;1.9;7;5;28;1;7.4;52;14;5;36;43;16;0;0
2000077093;Lucas Rosa;D (R), M (C);28;USL2 Mountain Division;N/A;R$ 0;Right-Footed;1.73 m;15;1307;7.17;2;1.31;0.69;0.0;0;0;0.0985714285714286;0;0.0;0;7;2;0;0;0.0;8;0;0;0;0;0.0km;0.0;0;23;0;0;1.85;0.0;0;0;0.0;260;183;0;1.5;0;0;0;0;1.1;0;0;0;24;25;8;1;0
2000045902;Michel Ludwig;M (C);21;Eerste Divisie;R$26K p/m;R$650K - R$6.5M;Right-Footed;1.72 m;23;1543;6.48;2;-0.42;2.42;0.1;0;0;0.161333333333333;0;0.3;0;15;7;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;7;0;2;2.04;0.4;7;2;0.1;0;0;0;15.4;0;0;0;0;10.7;0;0;0;0;0;1;1;0
2000113535;Diego Luengo;M (C);23;South Region;N/A;R$ 0;Right-Footed Only;1.81 m;12;1092;7.21;2;1.46;0.54;0.0;0;0;0.135;0;0.0;0;4;1;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;18;0;2;0.85;0.0;0;0;0.0;260;173;0;0.0;0;0;0;0;0.0;0;0;0;22;27;15;0;0
42101785;Yadin Lugasi;M (C);27;Liga Leumit;R$50K p/m;R$1.1M - R$3.5M;Right-Footed;1.80 m;36;3044;6.43;1;-0.33;1.33;0.0;0;0;0.0738888888888889;1;0.1;0;18;6;0;0;0.0;28;3;0;0;0;0.0km;0.0;0;17;0;3;3.2;0.1;4;20;0.1;0;0;0;13.5;0;0;0;0;12.9;0;0;0;0;0;7;7;0
51068567;José Rodrigo Lugo;M (C);28;Serie A Grupo I;R$32K p/m;R$0 - R$20K;Right-Footed;1.75 m;43;3870;6.81;0;-4.07;4.07;0.1;0;0;0.150740740740741;0;0.2;2;27;6;96;41;0.2;40;4;4;1;0;485.4km;8.8;5;34;1;5;3.03;0.2;7;57;1.1;2023;1776;240;5.9;19;52;102;2;13.9;238;53;19;41;45;19;3;0
83111510;Miguel Luís;M (C);27;Super League;R$52.5K p/m;R$850K - R$8.5M;Right-Footed;1.79 m;18;1639;6.90;0;-1.38;1.38;0.1;0;0;0.0627272727272727;1;0.5;0;22;2;30;16;0.1;106;23;1;0;0;218.6km;11.1;3;11;0;6;3.99;0.3;6;31;1.0;959;886;115;7.0;10;15;50;1;11.3;118;23;6;16;23;7;3;0
2000342006;Egor Lukashenko;M (C);20;-;R$6.5K p/m;R$0 - R$200K;Right-Footed;1.77 m;12;1082;6.91;1;0.48;0.52;0.0;0;0;0.0866666666666667;0;0.0;0;6;1;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;12;0;2;1.65;0.0;0;0;0.0;280;200;0;0.0;0;0;0;0;0.0;0;0;0;23;25;11;0;0
25055986;Jakub Lukavský;M (C);26;4. ĆFL A;R$7K p/m;R$0 - R$45K;Right-Footed;1.75 m;32;2569;6.45;2;-0.72;2.72;0.1;0;0;0.113333333333333;0;0.2;0;24;3;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;10;0;1;5.82;0.5;13;1;0.0;20;13;0;11.8;0;0;0;0;13.1;0;0;0;1;1;7;7;0
2000014223;Vojtěch Lukavský;M (C);23;4. ĆFL A;R$7K p/m;R$0 - R$15K;Right-Footed;1.76 m;42;3780;7.47;4;0.81;3.19;0.1;0;0;0.167894736842105;0;0.0;0;19;4;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;52;0;6;3.51;0.0;0;0;0.0;820;563;0;0.3;0;0;0;0;0.2;0;0;0;89;112;30;0;0
2000174791;Oliver Lukić;M (C);19;2. Liga;R$38K p/m;R$900K - R$9M;Right-Footed;1.88 m;13;1258;6.53;3;1.29;1.71;0.1;0;0;0.122142857142857;0;0.4;0;14;6;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;3;0;1;1.06;0.1;2;1;0.1;0;0;0;13.6;0;0;0;0;9.5;0;0;0;0;0;1;1;0
2000372138;Danil Lukiyan;M (C);19;2-FNL B Group 2;R$42K p/m;R$260K - R$2.5M;Left-Footed;1.75 m;34;2921;6.41;1;-0.07;1.07;0.0;0;0;0.0823076923076923;0;0.1;0;13;4;0;0;0.0;96;14;0;0;0;0.0km;0.0;0;7;0;6;3.87;0.3;9;19;0.2;0;0;0;17.2;0;0;0;0;10.3;0;0;0;0;0;2;2;0
62113788;Andrija Luković;M (C);31;Super League 2 Notios Om.;R$43K p/m;R$0 - R$90K;Left-Footed;1.89 m;24;1865;6.48;1;-1.14;2.14;0.1;0;0;0.0930434782608696;1;0.4;1;23;5;0;0;0.0;9;1;0;0;0;0.0km;0.0;0;19;0;3;1.82;0.4;9;8;0.1;0;0;0;15.4;0;0;0;0;10.0;0;0;0;0;0;2;2;0
2000132264;Leonardo Luna Picco;M (C);25;Primera C;R$6.25K p/m;R$0 - R$500K;Left-Footed;1.70 m;13;1112;6.49;3;0.88;2.12;0.2;0;0;0.141333333333333;0;0.3;0;15;8;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;5;0;0;0.31;0.1;1;0;0.0;0;0;0;12.9;0;0;0;0;8.9;0;0;0;0;0;5;5;0
51067999;Baruch Luna;M (C);28;Serie A Group III;R$27K p/m;R$ 0;Right-Footed;1.73 m;43;3810;6.78;0;-2.38;2.38;0.1;0;0;0.132222222222222;0;0.1;0;18;3;75;40;0.1;7;2;7;2;0;445.0km;7.9;7;20;0;6;8.49;0.1;6;30;0.7;2073;1820;122;7.6;18;36;82;1;7.9;183;45;0;37;55;23;1;0
2000052174;Diego Luna;M (C);24;Torneo Regional;R$2.6K p/m;R$0 - R$450K;Right-Footed Only;1.76 m;13;1170;7.22;1;-0.24;1.24;0.1;0;0;0.31;0;0.0;0;4;2;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;11;0;2;0.13;0.0;0;0;0.0;260;188;0;0.0;0;0;0;0;0.0;0;0;0;25;34;5;0;0
2000298579;Albert Lund;M (C);19;Lower Division;N/A;R$ 0;Right-Footed;1.79 m;27;2510;7.34;2;0.3;1.7;0.1;0;0;0.121428571428571;0;0.0;0;14;3;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;32;0;5;1.82;0.0;0;0;0.0;640;444;0;0.0;0;0;0;0;0.0;0;0;0;60;80;28;0;0
2000174219;Ben Lund;M (C);24;Vic SL 2 SE;N/A;R$ 0;Right-Footed;1.79 m;39;3516;6.98;1;-1.92;2.92;0.1;0;0;0.171764705882353;0;0.0;0;17;2;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;31;0;6;4.09;0.0;0;0;0.0;800;563;0;0.0;0;0;0;0;0.0;0;0;0;70;89;31;0;0
2000522879;Martin Bernhard Lund;M (C);19;Championship East;N/A;R$ 0;Right-Footed Only;1.83 m;14;1180;6.84;1;-1.43;2.43;0.2;0;0;0.162;0;0.3;0;15;4;32;17;0.1;2;1;2;1;0;145.7km;8.1;7;6;1;2;2.15;0.5;6;5;0.4;617;540;48;6.2;6;9;46;0;13.0;43;9;5;8;9;9;1;0
83304352;Luong Kaizu;M (C);25;CFL2 - Nán;R$10K p/m;R$0 - R$35K;Left-Footed;1.81 m;13;1170;6.60;2;1.35;0.65;0.1;0;0;0.108333333333333;0;0.1;0;6;3;20;13;0.2;5;0;5;0;0;145.4km;9.0;2;6;0;2;1.21;0.2;2;9;0.7;602;522;53;8.2;5;15;23;1;12.4;67;21;0;15;21;6;2;0
2000129724;Sebastian Lupuşor;M (C);21;-;N/A;R$ 0;Right-Footed Only;1.72 m;32;2880;5.76;0;-1.04;1.04;0.0;0;0;0.104;0;0.0;0;10;1;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;23;0;0;2.55;0.0;0;0;0.0;640;409;0;0.0;0;0;0;0;0.0;0;0;0;51;64;42;0;0
43425368;Andrea Lussignoli;M (C);24;Serie D/B;R$8K p/m;R$0 - R$650K;Right-Footed Only;1.80 m;42;3817;7.20;2;-0.1;2.1;0.0;0;0;0.0954545454545455;0;0.0;0;22;3;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;69;0;10;2.55;0.0;0;0;0.0;860;605;0;0.0;0;0;0;0;0.0;0;0;0;67;78;44;0;0
2000188216;Joshua Lutz;M (C);23;2. Liga Inter Gruppe 3;R$9K p/m;R$0 - R$140K;Right-Footed;1.92 m;39;3277;6.67;1;-0.87;1.87;0.1;0;0;0.11;0;0.2;0;17;3;104;56;0.4;43;2;4;0;0;428.7km;9.0;0;8;3;2;4.96;0.2;6;46;1.0;1674;1459;189;8.1;13;39;79;2;14.8;179;54;7;45;54;24;6;1
2000114921;Leon Lux;M (C);22;Regionalliga Ost;R$23K p/m;R$200K - R$700K;Right-Footed;1.81 m;12;1443;6.68;1;-0.44;1.44;0.1;0;0;0.08;0;0.2;0;18;6;71;27;0.2;55;10;21;8;0;178.7km;7.5;9;12;4;1;1.79;0.1;1;20;1.2;636;569;34;13.9;2;6;20;0;12.8;64;24;2;15;18;13;5;0
13194510;Akhibou Ly;M (C);27;National 2 Groupe A;R$31K p/m;R$240K - R$2.3M;Right-Footed Only;1.67 m;9;1250;6.73;0;-1.4;1.4;0.1;0;0;0.0777777777777778;0;0.6;1;18;7;68;20;0.1;140;13;11;2;0;160.7km;9.3;8;4;5;1;2.11;0.6;8;36;2.0;558;490;40;17.1;0;2;23;0;14.4;74;17;1;8;9;10;1;0
2000170312;Tobias Lykkebak;M (C);19;2. Division;R$17K p/m;R$0 - R$650K;Right-Footed;1.90 m;32;2731;6.58;3;0.98;2.02;0.1;0;0;0.144285714285714;0;0.1;0;14;6;9;6;0.0;1;0;1;0;0;31.0km;0.8;2;20;0;6;4.59;0.3;9;8;0.3;168;151;14;17.9;0;1;9;0;9.3;21;7;0;4;5;5;3;0
61057176;Darren Lyon;M (C);31;Scottish League 2;R$4.8K p/m;R$0 - R$120K;Right-Footed Only;1.78 m;10;1111;6.54;0;-0.53;0.53;0.0;0;0;0.106;0;0.1;0;5;2;38;20;0.1;3;1;3;1;0;156.0km;10.4;0;9;0;2;2;0.4;5;7;0.6;724;602;32;6.7;5;9;24;0;13.3;68;14;5;10;12;9;1;0
2000082954;James Lyon;M (R);23;Scottish League 2;R$6K p/m;R$0 - R$120K;Right-Footed;1.70 m;11;1239;6.76;1;-0.75;1.75;0.1;0;0;0.0972222222222222;0;0.3;0;18;8;49;12;0.1;90;16;90;16;0;149.8km;9.2;51;6;5;2;1.44;0.1;2;25;1.8;583;520;49;15.5;1;5;29;0;4.2;98;21;0;14;16;11;1;0
33050819;Niki Lyyski;M (C);29;Alemmat sarjat;N/A;R$ 0;Right-Footed Only;1.89 m;14;1195;6.21;0;-0.58;0.58;0.0;0;0;0.0966666666666667;0;0.2;0;6;1;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;0;0;6;2.39;0.2;3;6;0.5;20;11;0;13.9;0;0;0;0;9.1;0;0;0;1;1;4;2;0
2000437513;Espérance Mabekondiasson;M (C);23;National 2 Groupe B;R$14K p/m;R$240K - R$800K;Right-Footed Only;1.86 m;24;1712;6.49;2;0.12;1.88;0.1;0;0;0.0989473684210526;0;0.4;1;19;4;0;0;0.0;12;0;0;0;0;0.0km;0.0;0;14;0;2;5.32;0.5;10;5;0.1;0;0;0;16.0;0;0;0;0;12.6;0;0;0;0;0;2;2;0
43152466;Roman Macek;M (C);29;1. ČFL;R$26K p/m;R$0 - R$600K;Right-Footed;1.88 m;32;2562;6.53;2;-0.93;2.93;0.1;0;0;0.1172;0;0.3;0;25;10;0;0;0.0;23;1;0;0;0;0.0km;0.0;0;19;0;6;4.92;0.3;9;6;0.2;0;0;0;16.5;0;0;0;0;10.5;0;0;0;0;0;2;2;0
2000463624;Mattéo Mach;M (C);18;National 3 - Group A;R$2.5K p/m;R$800K - R$8M;Left-Footed;1.91 m;27;2313;6.48;0;-1.78;1.78;0.1;0;0;0.148333333333333;0;0.1;0;12;4;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;8;0;3;3.55;0.2;6;5;0.1;20;14;0;11.9;0;0;0;0;10.1;0;0;0;2;2;7;7;0
83102262;Alex Machado;M (C);30;AF Vila Real - Div. Honra;N/A;R$ 0;Right-Footed;1.76 m;42;3782;7.38;2;-0.2;2.2;0.1;0;0;0.0956521739130435;0;0.0;0;23;3;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;50;0;7;4.62;0.0;0;0;0.0;860;606;0;0.0;0;0;0;0;0.0;0;0;0;85;104;29;0;0
2000157807;Igor Machalnikov;M (C);27;Lower League;R$1.8K p/m;R$ 0;Right-Footed;1.81 m;14;1260;7.24;0;-0.24;0.24;0.0;0;0;0.06;0;0.0;0;4;0;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;17;0;1;1.11;0.0;0;0;0.0;280;198;0;0.0;0;0;0;0;0.0;0;0;0;25;35;13;0;0
51067960;Óscar Macías;M (C);27;Southern Premier Central;R$147K p/m;R$300K - R$3M;Right-Footed;1.75 m;34;2711;6.48;2;-1.45;3.45;0.1;0;0;0.111290322580645;0;0.4;1;31;13;1;0;0.0;0;0;0;0;0;1.0km;0.1;0;15;0;5;2.78;0.1;4;8;0.2;6;5;1;13.7;0;0;0;0;11.3;1;0;0;0;0;4;4;1
2000257028;Ulises Macías;M (C);25;Primera C;R$7K p/m;R$70K - R$700K;Left-Footed;1.67 m;14;1198;6.53;2;0.83;1.17;0.1;0;0;0.078;0;0.4;0;15;5;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;4;0;2;1.52;0.3;4;2;0.2;0;0;0;12.5;0;0;0;0;11.6;0;0;0;0;0;1;1;0
2000028024;Agustín Maciel;M (C);25;Primera C;R$6.75K p/m;R$0 - R$600K;Right-Footed Only;1.81 m;12;1048;6.49;1;-1.66;2.66;0.2;0;0;0.19;0;0.3;0;14;3;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;3;0;1;0.87;0.1;1;1;0.1;0;0;0;15.5;0;0;0;0;10.6;0;0;0;0;0;1;1;0
61096168;Craig MacKenzie;M (C);22;Highland League;R$3.6K p/m;R$ 0;Right-Footed;1.68 m;38;3375;6.32;3;0.47;2.53;0.1;0;0;0.0816129032258064;0;0.3;1;31;12;7;6;0.0;1;0;1;0;0;34.5km;0.8;0;16;0;6;6.74;0.3;12;7;0.2;159;137;10;15.2;2;5;8;0;10.5;11;3;0;3;3;2;2;0
2000391086;Angus Mackintosh;M (C);18;VPL 1;R$850 p/m;R$0 - R$220K;Right-Footed;1.69 m;34;2965;6.46;0;-0.23;0.23;0.0;0;0;0.0383333333333333;0;0.1;0;6;1;62;23;0.0;5;0;5;0;0;366.7km;8.8;5;9;1;4;2.76;0.1;4;23;0.7;1495;1299;164;6.4;15;26;65;0;9.9;136;33;1;28;36;30;3;0
2000478285;Máté Macsó;M (C);20;NB III - Északkelet;R$9.75K p/m;R$450K - R$1.5M;Right-Footed;1.75 m;33;2843;6.59;0;-1.21;1.21;0.0;0;0;0.0806666666666667;0;0.2;0;15;1;54;26;0.1;3;1;3;1;0;361.0km;9.6;3;9;1;2;2.06;0.2;5;20;0.6;1411;1248;114;7.2;12;34;64;1;14.9;129;36;5;23;33;26;6;1
2000080524;Luís Madeira;M (C);23;AF Évora - Div. Elite;N/A;R$ 0;Right-Footed Only;1.70 m;31;2790;7.50;1;-0.24;1.24;0.0;0;0;0.0826666666666667;0;0.0;0;15;2;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;36;0;7;3.3;0.0;0;0;0.0;620;439;0;0.0;0;0;0;0;0.0;0;0;0;62;75;35;0;0
37078405;Achraf Madi;M (C);23;Tweede Divisie;N/A;R$ 0;Right-Footed Only;1.78 m;43;3842;6.88;3;-8.96;11.96;0.3;0;0;0.117254901960784;0;0.0;0;102;45;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;69;0;8;4.28;0.0;1;1;0.0;800;533;0;0.7;0;0;0;0;1.3;0;0;0;34;43;39;0;0
2000057011;Sebastián Madrid;M (C);27;Serie A Group III;R$11K p/m;R$0 - R$25K;Right-Footed;1.70 m;43;3870;7.20;2;-0.81;2.81;0.1;0;0;0.133809523809524;0;0.0;0;21;4;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;54;0;6;3.03;0.0;0;0;0.0;860;600;0;0.0;0;0;0;0;0.0;0;0;0;73;99;31;0;0
2000059986;Erick Madrigal;M (C);29;Tercera División Grupo X;R$9K p/m;R$ 0;Right-Footed;1.74 m;37;2397;6.51;1;-0.17;1.17;0.0;0;0;0.13;0;0.1;0;9;4;9;1;0.0;23;4;23;4;0;36.6km;1.3;9;7;0;6;4.69;0.3;9;20;0.4;124;106;12;16.8;1;2;11;0;10.9;29;7;0;7;7;3;3;0
2000055602;Kevin Madrigal;M (C);22;Serie A Grupo I;R$16K p/m;R$ 0;Left-Footed;1.72 m;33;2979;7.25;2;-0.35;2.35;0.1;0;0;0.130555555555556;0;0.0;0;18;2;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;43;0;7;2.62;0.0;0;0;0.0;680;480;0;0.0;0;0;0;0;0.0;0;0;0;68;89;43;1;0
2000105366;Diego Madritsch;M (C);20;Scottish Championship;R$26K p/m;R$750K - R$7.5M;Right-Footed;1.70 m;22;1731;7.19;7;3.12;3.88;0.2;2;1;0.1552;2;0.4;1;25;16;85;37;0.0;156;11;55;4;0;174.3km;9.3;45;31;4;1;3;0.1;2;45;1.4;739;648;42;9.3;3;7;31;0;7.3;123;35;0;34;36;20;3;1
29210910;Sphesihle Maduna;M (C);26;PSL;R$41K p/m;R$0 - R$80K;Right-Footed;1.70 m;27;2364;6.52;2;1.14;0.86;0.0;0;0;0.122857142857143;0;0.1;0;7;4;29;9;0.0;1;0;1;0;0;149.1km;4.9;5;25;0;1;1.68;0.1;3;5;0.2;716;684;51;11.2;6;14;36;0;12.8;88;18;1;13;18;18;4;1
2000070352;Ryosuke Maeda;M (C);28;J3 League;R$72.5K p/m;R$850K - R$8.5M;Right-Footed;1.73 m;19;1462;6.72;0;-0.98;0.98;0.1;0;0;0.0890909090909091;0;0.4;1;11;0;37;14;0.0;65;5;0;0;0;200.0km;11.3;1;15;0;0;5.16;0.6;10;9;0.6;857;768;103;6.2;17;13;41;0;14.5;110;18;2;11;18;7;2;0
53162349;David Mæhlum;M (C);27;4. divisjon Akershus;N/A;R$ 0;Right-Footed Only;1.69 m;11;1008;6.53;2;1.39;0.61;0.1;0;0;0.07625;0;0.0;0;8;2;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;10;0;1;0.72;0.0;0;0;0.0;240;161;0;0.0;0;0;0;0;0.0;0;0;0;23;27;17;0;0
65045398;Anele Magala;M (C);24;SAFA Men’s Regional League FS;R$3.2K p/m;R$ 0;Right-Footed;1.76 m;43;3870;7.22;3;0.21;2.79;0.1;0;0;0.1116;0;0.0;0;25;4;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;59;0;2;3.24;0.0;0;0;0.0;860;600;0;0.0;0;0;0;0;0.0;0;0;0;73;91;47;0;1
14184731;Fernando Magallán;M (C);28;Primera C;R$2.3K p/m;R$15K - R$160K;Right-Footed;1.78 m;14;1260;7.11;2;0.53;1.47;0.1;0;0;0.1225;0;0.0;0;12;4;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;8;0;2;0.55;0.0;0;0;0.0;280;210;0;0.0;0;0;0;0;0.0;0;0;0;25;32;8;0;0
2000498806;Agustín Magarín;M (C);23;4. divisjon Akershus;R$9.75K p/m;R$ 0;Left-Footed;1.76 m;12;1651;6.36;1;-1.06;2.06;0.1;0;0;0.206;0;0.2;0;10;2;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;8;0;2;3.37;0.3;5;2;0.1;0;0;0;17.3;0;0;0;0;7.7;0;0;0;0;0;0;0;0
2000414970;Maata Magassa;M (C);22;Egyptian Second Division;R$46K p/m;R$400K - R$4M;Right-Footed;1.79 m;22;1766;6.82;0;-0.38;0.38;0.0;0;0;0.095;0;0.1;0;4;1;33;10;0.2;2;1;2;1;0;227.1km;8.8;4;16;0;2;3.04;0.3;5;18;0.9;1145;999;95;6.7;4;20;58;0;16.0;111;32;0;21;24;17;5;1
2000310819;Sebastian Maghiari;M (C);20;National 3 - Group A;R$3.3K p/m;R$ 0;Right-Footed Only;1.81 m;32;2880;5.82;0;-1.76;1.76;0.1;0;0;0.22;0;0.0;0;8;0;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;17;0;2;3.54;0.0;0;0;0.0;640;404;0;0.0;0;0;0;0;0.0;0;0;0;56;71;29;0;0
43425375;Roberto Maglione;M (C);24;Serie D/B;R$6.75K p/m;R$0 - R$10K;Right-Footed Only;1.82 m;42;3797;7.00;5;1.49;3.52;0.1;1;1;0.135384615384615;0;0.0;0;26;6;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;50;0;6;5.5;0.0;0;0;0.0;860;605;0;0.0;0;0;0;0;0.0;0;0;0;79;93;40;0;0
2000115634;Louis Maguire;M (C);22;Lowland League;R$4.5K p/m;R$0 - R$70K;Left-Footed Only;1.79 m;21;2201;6.63;1;-2.35;3.35;0.1;0;0;0.128846153846154;0;0.2;0;26;11;124;26;0.1;124;17;124;17;0;281.4km;13.4;69;21;9;4;2.07;0.1;3;34;1.4;1102;983;73;21.3;6;11;39;0;4.4;202;45;0;27;29;33;0;0
65042528;Thulani Magwaza;M (C);26;SAFA Men’s Regional League KZN;R$4.3K p/m;R$ 0;Right-Footed;1.78 m;41;3730;7.23;2;0.45;1.55;0.0;0;0;0.110714285714286;0;0.0;0;14;4;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;41;0;5;2.12;0.0;0;0;0.0;860;585;0;0.0;0;0;0;0;0.0;0;0;0;78;99;58;0;0
1021581;Ali Mahdi;M (C);30;Iraqi Premier League;R$18K p/m;R$15K - R$60K;Right-Footed;1.87 m;41;3702;6.89;2;-1.78;3.78;0.1;0;0;0.135;0;0.0;0;28;6;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;30;0;3;3.9;0.0;0;0;0.0;840;562;0;0.0;0;0;0;0;0.0;0;0;0;78;96;47;0;0
2000073219;Abdessamad Mahir;M (C);29;Scottish Championship;R$65K p/m;R$100K - R$1.1M;Right-Footed;1.76 m;39;3510;7.25;2;-0.5;2.5;0.1;0;0;0.147058823529412;0;0.0;0;17;3;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;69;0;7;3.25;0.0;0;0;0.0;780;561;0;0.0;0;0;0;0;0.0;0;0;0;75;85;37;0;0
22060780;Engin Mahmud;M (C);30;TAFL Yugoiztochna Liga;N/A;R$ 0;Right-Footed Only;1.74 m;46;4152;6.67;3;1.19;1.81;0.0;0;0;0.100555555555556;0;0.0;0;18;6;0;0;0.0;0;0;0;0;0;0.0km;0.0;0;39;0;6;5.68;0.0;0;0;0.0;940;641;0;0.0;0;0;0;0;0.0;0;0;0;90;112;58;0;0
16331317;Mahmut Bozkurt;M (C);25;Regionalliga West;R$5.5K p/m;R$240K - R$800K;Right-Footed Only;1.84 m;37;3215;6.64;8;5.88;2.12;0.1;0;0;0.0848;0;0.3;1;25;12;0;0;0.0;9;1;0;0;0;0.0km;0.0;0;12;0;11;8.05;0.3;12;12;0.3;20;14;0;12.4;0;0;0;0;11.9;0;0;0;3;3;7;7;0
65040737;Xolani Maholo;M (C);29;SAFASecond Division EC;R$13K p/m;R$10K - R$25K;Right-Footed;1.81 m;38;2969;6.52;2;0.25;1.75;0.1;0;0;0.0833333333333333;0;0.2;0;21;4;0;0;0.0;14;3;0;0;0;0.0km;0.0;0;18;0;4;6.25;0.5;17;14;0.1;20;15;0;11.9;0;0;0;0;13.1;0;0;0;1;1;4;3;0
2000401780;Ovidiu Mahu Moisii;M (C);19;Liga IV Neamț;R$650 p/m;R$ 0;Right-Footed;1.72 m;14;1248;6.09;0;-0.13;0.13;0.0;0;0;0.065;0;0.1;0;2;0;71;45;0.3;0;0;0;0;0;135.8km;5.2;0;4;1;1;0.22;0.1;1;5;0.4;633;522;47;5.3;4;16;29;1;7.6;66;24;0;12;19;12;7;0
91203523;Sebastian Mai;M (C);25;RL West;R$45K p/m;R$45K - R$450K;Right-Footed Only;1.82 m;3;1534;6.72;1;-1.62;2.62;0.2;0;0;0.187142857142857;0;0.1;0;14;5;70;22;0.1;6;1;6;1;0;205.6km;10.3;7;11;1;5;4.84;0.8;14;21;1.2;742;662;68;13.7;2;11;27;1;14.4;75;22;0;13;17;7;2;0
